PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Name
610,1,1,female,40,0,0,PC 17582,153.4625,C125,S,"Shutes, Miss. Elizabeth W"
611,0,3,female,39,1,5,347082,31.275,,S,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)"
612,0,3,male,,0,0,SOTON/O.Q. 3101305,7.05,,S,"Jardin, Mr. Jose Neto"
613,1,3,female,,1,0,367230,15.5,,Q,"Murphy, Miss. Margaret Jane"
614,0,3,male,,0,0,370377,7.75,,Q,"Horgan, Mr. John"
615,0,3,male,35,0,0,364512,8.05,,S,"Brocklebank, Mr. William Alfred"
616,1,2,female,24,1,2,220845,65,,S,"Herman, Miss. Alice"
617,0,3,male,34,1,1,347080,14.4,,S,"Danbom, Mr. Ernst Gilbert"
618,0,3,female,26,1,0,A/5. 3336,16.1,,S,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)"
619,1,2,female,4,2,1,230136,39,F4,S,"Becker, Miss. Marion Louise"
620,0,2,male,26,0,0,31028,10.5,,S,"Gavey, Mr. Lawrence"
621,0,3,male,27,1,0,2659,14.4542,,C,"Yasbeck, Mr. Antoni"
622,1,1,male,42,1,0,11753,52.5542,D19,S,"Kimball, Mr. Edwin Nelson Jr"
623,1,3,male,20,1,1,2653,15.7417,,C,"Nakid, Mr. Sahid"
624,0,3,male,21,0,0,350029,7.8542,,S,"Hansen, Mr. Henry Damsgaard"
625,0,3,male,21,0,0,54636,16.1,,S,"Bowen, Mr. David John ""Dai"""
626,0,1,male,61,0,0,36963,32.3208,D50,S,"Sutton, Mr. Frederick"
627,0,2,male,57,0,0,219533,12.35,,Q,"Kirkland, Rev. Charles Leonard"
628,1,1,female,21,0,0,13502,77.9583,D9,S,"Longley, Miss. Gretchen Fiske"
629,0,3,male,26,0,0,349224,7.8958,,S,"Bostandyeff, Mr. Guentcho"
630,0,3,male,,0,0,334912,7.7333,,Q,"O'Connell, Mr. Patrick D"
631,1,1,male,80,0,0,27042,30,A23,S,"Barkworth, Mr. Algernon Henry Wilson"
632,0,3,male,51,0,0,347743,7.0542,,S,"Lundahl, Mr. Johan Svensson"
633,1,1,male,32,0,0,13214,30.5,B50,C,"Stahelin-Maeglin, Dr. Max"
634,0,1,male,,0,0,112052,0,,S,"Parr, Mr. William Henry Marsh"
635,0,3,female,9,3,2,347088,27.9,,S,"Skoog, Miss. Mabel"
636,1,2,female,28,0,0,237668,13,,S,"Davis, Miss. Mary"
637,0,3,male,32,0,0,STON/O 2. 3101292,7.925,,S,"Leinonen, Mr. Antti Gustaf"
638,0,2,male,31,1,1,C.A. 31921,26.25,,S,"Collyer, Mr. Harvey"
639,0,3,female,41,0,5,3101295,39.6875,,S,"Panula, Mrs. Juha (Maria Emilia Ojala)"
640,0,3,male,,1,0,376564,16.1,,S,"Thorneycroft, Mr. Percival"
641,0,3,male,20,0,0,350050,7.8542,,S,"Jensen, Mr. Hans Peder"
642,1,1,female,24,0,0,PC 17477,69.3,B35,C,"Sagesser, Mlle. Emma"
643,0,3,female,2,3,2,347088,27.9,,S,"Skoog, Miss. Margit Elizabeth"
644,1,3,male,,0,0,1601,56.4958,,S,"Foo, Mr. Choong"
645,1,3,female,0.75,2,1,2666,19.2583,,C,"Baclini, Miss. Eugenie"
646,1,1,male,48,1,0,PC 17572,76.7292,D33,C,"Harper, Mr. Henry Sleeper"
647,0,3,male,19,0,0,349231,7.8958,,S,"Cor, Mr. Liudevit"
648,1,1,male,56,0,0,13213,35.5,A26,C,"Simonius-Blumer, Col. Oberst Alfons"
649,0,3,male,,0,0,S.O./P.P. 751,7.55,,S,"Willey, Mr. Edward"
650,1,3,female,23,0,0,CA. 2314,7.55,,S,"Stanley, Miss. Amy Zillah Elsie"
651,0,3,male,,0,0,349221,7.8958,,S,"Mitkoff, Mr. Mito"
652,1,2,female,18,0,1,231919,23,,S,"Doling, Miss. Elsie"
653,0,3,male,21,0,0,8475,8.4333,,S,"Kalvik, Mr. Johannes Halvorsen"
654,1,3,female,,0,0,330919,7.8292,,Q,"O'Leary, Miss. Hanora ""Norah"""
655,0,3,female,18,0,0,365226,6.75,,Q,"Hegarty, Miss. Hanora ""Nora"""
656,0,2,male,24,2,0,S.O.C. 14879,73.5,,S,"Hickman, Mr. Leonard Mark"
657,0,3,male,,0,0,349223,7.8958,,S,"Radeff, Mr. Alexander"
658,0,3,female,32,1,1,364849,15.5,,Q,"Bourke, Mrs. John (Catherine)"
659,0,2,male,23,0,0,29751,13,,S,"Eitemiller, Mr. George Floyd"
660,0,1,male,58,0,2,35273,113.275,D48,C,"Newell, Mr. Arthur Webster"
661,1,1,male,50,2,0,PC 17611,133.65,,S,"Frauenthal, Dr. Henry William"
662,0,3,male,40,0,0,2623,7.225,,C,"Badt, Mr. Mohamed"
663,0,1,male,47,0,0,5727,25.5875,E58,S,"Colley, Mr. Edward Pomeroy"
664,0,3,male,36,0,0,349210,7.4958,,S,"Coleff, Mr. Peju"
665,1,3,male,20,1,0,STON/O 2. 3101285,7.925,,S,"Lindqvist, Mr. Eino William"
666,0,2,male,32,2,0,S.O.C. 14879,73.5,,S,"Hickman, Mr. Lewis"
667,0,2,male,25,0,0,234686,13,,S,"Butler, Mr. Reginald Fenton"
668,0,3,male,,0,0,312993,7.775,,S,"Rommetvedt, Mr. Knud Paust"
669,0,3,male,43,0,0,A/5 3536,8.05,,S,"Cook, Mr. Jacob"
670,1,1,female,,1,0,19996,52,C126,S,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)"
671,1,2,female,40,1,1,29750,39,,S,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)"
672,0,1,male,31,1,0,F.C. 12750,52,B71,S,"Davidson, Mr. Thornton"
673,0,2,male,70,0,0,C.A. 24580,10.5,,S,"Mitchell, Mr. Henry Michael"
674,1,2,male,31,0,0,244270,13,,S,"Wilhelms, Mr. Charles"
675,0,2,male,,0,0,239856,0,,S,"Watson, Mr. Ennis Hastings"
676,0,3,male,18,0,0,349912,7.775,,S,"Edvardsson, Mr. Gustaf Hjalmar"
677,0,3,male,24.5,0,0,342826,8.05,,S,"Sawyer, Mr. Frederick Charles"
678,1,3,female,18,0,0,4138,9.8417,,S,"Turja, Miss. Anna Sofia"
679,0,3,female,43,1,6,CA 2144,46.9,,S,"Goodwin, Mrs. Frederick (Augusta Tyler)"
680,1,1,male,36,0,1,PC 17755,512.3292,B51 B53 B55,C,"Cardeza, Mr. Thomas Drake Martinez"
681,0,3,female,,0,0,330935,8.1375,,Q,"Peters, Miss. Katie"
682,1,1,male,27,0,0,PC 17572,76.7292,D49,C,"Hassab, Mr. Hammad"
683,0,3,male,20,0,0,6563,9.225,,S,"Olsvigen, Mr. Thor Anderson"
684,0,3,male,14,5,2,CA 2144,46.9,,S,"Goodwin, Mr. Charles Edward"
685,0,2,male,60,1,1,29750,39,,S,"Brown, Mr. Thomas William Solomon"
686,0,2,male,25,1,2,SC/Paris 2123,41.5792,,C,"Laroche, Mr. Joseph Philippe Lemercier"
687,0,3,male,14,4,1,3101295,39.6875,,S,"Panula, Mr. Jaako Arnold"
688,0,3,male,19,0,0,349228,10.1708,,S,"Dakic, Mr. Branko"
689,0,3,male,18,0,0,350036,7.7958,,S,"Fischer, Mr. Eberhard Thelander"
690,1,1,female,15,0,1,24160,211.3375,B5,S,"Madill, Miss. Georgette Alexandra"
691,1,1,male,31,1,0,17474,57,B20,S,"Dick, Mr. Albert Adrian"
692,1,3,female,4,0,1,349256,13.4167,,C,"Karun, Miss. Manca"
693,1,3,male,,0,0,1601,56.4958,,S,"Lam, Mr. Ali"
694,0,3,male,25,0,0,2672,7.225,,C,"Saad, Mr. Khalil"
695,0,1,male,60,0,0,113800,26.55,,S,"Weir, Col. John"
696,0,2,male,52,0,0,248731,13.5,,S,"Chapman, Mr. Charles Henry"
697,0,3,male,44,0,0,363592,8.05,,S,"Kelly, Mr. James"
698,1,3,female,,0,0,35852,7.7333,,Q,"Mullens, Miss. Katherine ""Katie"""
699,0,1,male,49,1,1,17421,110.8833,C68,C,"Thayer, Mr. John Borland"
700,0,3,male,42,0,0,348121,7.65,F G63,S,"Humblen, Mr. Adolf Mathias Nicolai Olsen"
701,1,1,female,18,1,0,PC 17757,227.525,C62 C64,C,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)"
702,1,1,male,35,0,0,PC 17475,26.2875,E24,S,"Silverthorne, Mr. Spencer Victor"
703,0,3,female,18,0,1,2691,14.4542,,C,"Barbara, Miss. Saiide"
704,0,3,male,25,0,0,36864,7.7417,,Q,"Gallagher, Mr. Martin"
705,0,3,male,26,1,0,350025,7.8542,,S,"Hansen, Mr. Henrik Juul"
706,0,2,male,39,0,0,250655,26,,S,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")"
707,1,2,female,45,0,0,223596,13.5,,S,"Kelly, Mrs. Florence ""Fannie"""
708,1,1,male,42,0,0,PC 17476,26.2875,E24,S,"Calderhead, Mr. Edward Pennington"
709,1,1,female,22,0,0,113781,151.55,,S,"Cleaver, Miss. Alice"
710,1,3,male,,1,1,2661,15.2458,,C,"Moubarek, Master. Halim Gonios (""William George"")"
711,1,1,female,24,0,0,PC 17482,49.5042,C90,C,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")"
712,0,1,male,,0,0,113028,26.55,C124,S,"Klaber, Mr. Herman"
713,1,1,male,48,1,0,19996,52,C126,S,"Taylor, Mr. Elmer Zebley"
714,0,3,male,29,0,0,7545,9.4833,,S,"Larsson, Mr. August Viktor"
715,0,2,male,52,0,0,250647,13,,S,"Greenberg, Mr. Samuel"
716,0,3,male,19,0,0,348124,7.65,F G73,S,"Soholt, Mr. Peter Andreas Lauritz Andersen"
717,1,1,female,38,0,0,PC 17757,227.525,C45,C,"Endres, Miss. Caroline Louise"
718,1,2,female,27,0,0,34218,10.5,E101,S,"Troutt, Miss. Edwina Celia ""Winnie"""
719,0,3,male,,0,0,36568,15.5,,Q,"McEvoy, Mr. Michael"
720,0,3,male,33,0,0,347062,7.775,,S,"Johnson, Mr. Malkolm Joackim"
721,1,2,female,6,0,1,248727,33,,S,"Harper, Miss. Annie Jessie ""Nina"""
722,0,3,male,17,1,0,350048,7.0542,,S,"Jensen, Mr. Svend Lauritz"
723,0,2,male,34,0,0,12233,13,,S,"Gillespie, Mr. William Henry"
724,0,2,male,50,0,0,250643,13,,S,"Hodges, Mr. Henry Price"
725,1,1,male,27,1,0,113806,53.1,E8,S,"Chambers, Mr. Norman Campbell"
726,0,3,male,20,0,0,315094,8.6625,,S,"Oreskovic, Mr. Luka"
727,1,2,female,30,3,0,31027,21,,S,"Renouf, Mrs. Peter Henry (Lillian Jefferys)"
728,1,3,female,,0,0,36866,7.7375,,Q,"Mannion, Miss. Margareth"
729,0,2,male,25,1,0,236853,26,,S,"Bryhl, Mr. Kurt Arnold Gottfrid"
730,0,3,female,25,1,0,STON/O2. 3101271,7.925,,S,"Ilmakangas, Miss. Pieta Sofia"
731,1,1,female,29,0,0,24160,211.3375,B5,S,"Allen, Miss. Elisabeth Walton"
732,0,3,male,11,0,0,2699,18.7875,,C,"Hassan, Mr. Houssein G N"
733,0,2,male,,0,0,239855,0,,S,"Knight, Mr. Robert J"
734,0,2,male,23,0,0,28425,13,,S,"Berriman, Mr. William John"
735,0,2,male,23,0,0,233639,13,,S,"Troupiansky, Mr. Moses Aaron"
736,0,3,male,28.5,0,0,54636,16.1,,S,"Williams, Mr. Leslie"
737,0,3,female,48,1,3,W./C. 6608,34.375,,S,"Ford, Mrs. Edward (Margaret Ann Watson)"
738,1,1,male,35,0,0,PC 17755,512.3292,B101,C,"Lesurer, Mr. Gustave J"
739,0,3,male,,0,0,349201,7.8958,,S,"Ivanoff, Mr. Kanio"
740,0,3,male,,0,0,349218,7.8958,,S,"Nankoff, Mr. Minko"
741,1,1,male,,0,0,16988,30,D45,S,"Hawksford, Mr. Walter James"
742,0,1,male,36,1,0,19877,78.85,C46,S,"Cavendish, Mr. Tyrell William"
743,1,1,female,21,2,2,PC 17608,262.375,B57 B59 B63 B66,C,"Ryerson, Miss. Susan Parker ""Suzette"""
744,0,3,male,24,1,0,376566,16.1,,S,"McNamee, Mr. Neal"
745,1,3,male,31,0,0,STON/O 2. 3101288,7.925,,S,"Stranden, Mr. Juho"
746,0,1,male,70,1,1,WE/P 5735,71,B22,S,"Crosby, Capt. Edward Gifford"
747,0,3,male,16,1,1,C.A. 2673,20.25,,S,"Abbott, Mr. Rossmore Edward"
748,1,2,female,30,0,0,250648,13,,S,"Sinkkonen, Miss. Anna"
749,0,1,male,19,1,0,113773,53.1,D30,S,"Marvin, Mr. Daniel Warner"
750,0,3,male,31,0,0,335097,7.75,,Q,"Connaghton, Mr. Michael"
751,1,2,female,4,1,1,29103,23,,S,"Wells, Miss. Joan"
752,1,3,male,6,0,1,392096,12.475,E121,S,"Moor, Master. Meier"
753,0,3,male,33,0,0,345780,9.5,,S,"Vande Velde, Mr. Johannes Joseph"
754,0,3,male,23,0,0,349204,7.8958,,S,"Jonkoff, Mr. Lalio"
755,1,2,female,48,1,2,220845,65,,S,"Herman, Mrs. Samuel (Jane Laver)"
756,1,2,male,0.67,1,1,250649,14.5,,S,"Hamalainen, Master. Viljo"
757,0,3,male,28,0,0,350042,7.7958,,S,"Carlsson, Mr. August Sigfrid"
758,0,2,male,18,0,0,29108,11.5,,S,"Bailey, Mr. Percy Andrew"
759,0,3,male,34,0,0,363294,8.05,,S,"Theobald, Mr. Thomas Leonard"
760,1,1,female,33,0,0,110152,86.5,B77,S,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)"
761,0,3,male,,0,0,358585,14.5,,S,"Garfirth, Mr. John"
762,0,3,male,41,0,0,SOTON/O2 3101272,7.125,,S,"Nirva, Mr. Iisakki Antino Aijo"
763,1,3,male,20,0,0,2663,7.2292,,C,"Barah, Mr. Hanna Assi"
764,1,1,female,36,1,2,113760,120,B96 B98,S,"Carter, Mrs. William Ernest (Lucile Polk)"
765,0,3,male,16,0,0,347074,7.775,,S,"Eklund, Mr. Hans Linus"
766,1,1,female,51,1,0,13502,77.9583,D11,S,"Hogeboom, Mrs. John C (Anna Andrews)"
767,0,1,male,,0,0,112379,39.6,,C,"Brewe, Dr. Arthur Jackson"
768,0,3,female,30.5,0,0,364850,7.75,,Q,"Mangan, Miss. Mary"
769,0,3,male,,1,0,371110,24.15,,Q,"Moran, Mr. Daniel J"
770,0,3,male,32,0,0,8471,8.3625,,S,"Gronnestad, Mr. Daniel Danielsen"
771,0,3,male,24,0,0,345781,9.5,,S,"Lievens, Mr. Rene Aime"
772,0,3,male,48,0,0,350047,7.8542,,S,"Jensen, Mr. Niels Peder"
773,0,2,female,57,0,0,S.O./P.P. 3,10.5,E77,S,"Mack, Mrs. (Mary)"
774,0,3,male,,0,0,2674,7.225,,C,"Elias, Mr. Dibo"
775,1,2,female,54,1,3,29105,23,,S,"Hocking, Mrs. Elizabeth (Eliza Needs)"
776,0,3,male,18,0,0,347078,7.75,,S,"Myhrman, Mr. Pehr Fabian Oliver Malkolm"
777,0,3,male,,0,0,383121,7.75,F38,Q,"Tobin, Mr. Roger"
778,1,3,female,5,0,0,364516,12.475,,S,"Emanuel, Miss. Virginia Ethel"
779,0,3,male,,0,0,36865,7.7375,,Q,"Kilgannon, Mr. Thomas J"
780,1,1,female,43,0,1,24160,211.3375,B3,S,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)"
781,1,3,female,13,0,0,2687,7.2292,,C,"Ayoub, Miss. Banoura"
782,1,1,female,17,1,0,17474,57,B20,S,"Dick, Mrs. Albert Adrian (Vera Gillespie)"
783,0,1,male,29,0,0,113501,30,D6,S,"Long, Mr. Milton Clyde"
784,0,3,male,,1,2,W./C. 6607,23.45,,S,"Johnston, Mr. Andrew G"
785,0,3,male,25,0,0,SOTON/O.Q. 3101312,7.05,,S,"Ali, Mr. William"
786,0,3,male,25,0,0,374887,7.25,,S,"Harmer, Mr. Abraham (David Lishin)"
787,1,3,female,18,0,0,3101265,7.4958,,S,"Sjoblom, Miss. Anna Sofia"
788,0,3,male,8,4,1,382652,29.125,,Q,"Rice, Master. George Hugh"
789,1,3,male,1,1,2,C.A. 2315,20.575,,S,"Dean, Master. Bertram Vere"
790,0,1,male,46,0,0,PC 17593,79.2,B82 B84,C,"Guggenheim, Mr. Benjamin"
791,0,3,male,,0,0,12460,7.75,,Q,"Keane, Mr. Andrew ""Andy"""
792,0,2,male,16,0,0,239865,26,,S,"Gaskell, Mr. Alfred"
793,0,3,female,,8,2,CA. 2343,69.55,,S,"Sage, Miss. Stella Anna"
794,0,1,male,,0,0,PC 17600,30.6958,,C,"Hoyt, Mr. William Fisher"
795,0,3,male,25,0,0,349203,7.8958,,S,"Dantcheff, Mr. Ristiu"
796,0,2,male,39,0,0,28213,13,,S,"Otter, Mr. Richard"
797,1,1,female,49,0,0,17465,25.9292,D17,S,"Leader, Dr. Alice (Farnham)"
798,1,3,female,31,0,0,349244,8.6833,,S,"Osman, Mrs. Mara"
799,0,3,male,30,0,0,2685,7.2292,,C,"Ibrahim Shawah, Mr. Yousseff"
800,0,3,female,30,1,1,345773,24.15,,S,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)"
801,0,2,male,34,0,0,250647,13,,S,"Ponesell, Mr. Martin"
802,1,2,female,31,1,1,C.A. 31921,26.25,,S,"Collyer, Mrs. Harvey (Charlotte Annie Tate)"
803,1,1,male,11,1,2,113760,120,B96 B98,S,"Carter, Master. William Thornton II"
804,1,3,male,0.42,0,1,2625,8.5167,,C,"Thomas, Master. Assad Alexander"
805,1,3,male,27,0,0,347089,6.975,,S,"Hedman, Mr. Oskar Arvid"
806,0,3,male,31,0,0,347063,7.775,,S,"Johansson, Mr. Karl Johan"
807,0,1,male,39,0,0,112050,0,A36,S,"Andrews, Mr. Thomas Jr"
808,0,3,female,18,0,0,347087,7.775,,S,"Pettersson, Miss. Ellen Natalia"
809,0,2,male,39,0,0,248723,13,,S,"Meyer, Mr. August"
810,1,1,female,33,1,0,113806,53.1,E8,S,"Chambers, Mrs. Norman Campbell (Bertha Griggs)"
811,0,3,male,26,0,0,3474,7.8875,,S,"Alexander, Mr. William"
812,0,3,male,39,0,0,A/4 48871,24.15,,S,"Lester, Mr. James"
813,0,2,male,35,0,0,28206,10.5,,S,"Slemen, Mr. Richard James"
814,0,3,female,6,4,2,347082,31.275,,S,"Andersson, Miss. Ebba Iris Alfrida"
815,0,3,male,30.5,0,0,364499,8.05,,S,"Tomlin, Mr. Ernest Portage"
816,0,1,male,,0,0,112058,0,B102,S,"Fry, Mr. Richard"
817,0,3,female,23,0,0,STON/O2. 3101290,7.925,,S,"Heininen, Miss. Wendla Maria"
818,0,2,male,31,1,1,S.C./PARIS 2079,37.0042,,C,"Mallet, Mr. Albert"
819,0,3,male,43,0,0,C 7075,6.45,,S,"Holm, Mr. John Fredrik Alexander"
820,0,3,male,10,3,2,347088,27.9,,S,"Skoog, Master. Karl Thorsten"
821,1,1,female,52,1,1,12749,93.5,B69,S,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)"
822,1,3,male,27,0,0,315098,8.6625,,S,"Lulic, Mr. Nikola"
823,0,1,male,38,0,0,19972,0,,S,"Reuchlin, Jonkheer. John George"
824,1,3,female,27,0,1,392096,12.475,E121,S,"Moor, Mrs. (Beila)"
825,0,3,male,2,4,1,3101295,39.6875,,S,"Panula, Master. Urho Abraham"
826,0,3,male,,0,0,368323,6.95,,Q,"Flynn, Mr. John"
827,0,3,male,,0,0,1601,56.4958,,S,"Lam, Mr. Len"
828,1,2,male,1,0,2,S.C./PARIS 2079,37.0042,,C,"Mallet, Master. Andre"
829,1,3,male,,0,0,367228,7.75,,Q,"McCormack, Mr. Thomas Joseph"
830,1,1,female,62,0,0,113572,80,B28,,"Stone, Mrs. George Nelson (Martha Evelyn)"
831,1,3,female,15,1,0,2659,14.4542,,C,"Yasbeck, Mrs. Antoni (Selini Alexander)"
832,1,2,male,0.83,1,1,29106,18.75,,S,"Richards, Master. George Sibley"
833,0,3,male,,0,0,2671,7.2292,,C,"Saad, Mr. Amin"
834,0,3,male,23,0,0,347468,7.8542,,S,"Augustsson, Mr. Albert"
835,0,3,male,18,0,0,2223,8.3,,S,"Allum, Mr. Owen George"
836,1,1,female,39,1,1,PC 17756,83.1583,E49,C,"Compton, Miss. Sara Rebecca"
837,0,3,male,21,0,0,315097,8.6625,,S,"Pasic, Mr. Jakob"
838,0,3,male,,0,0,392092,8.05,,S,"Sirota, Mr. Maurice"
839,1,3,male,32,0,0,1601,56.4958,,S,"Chip, Mr. Chang"
840,1,1,male,,0,0,11774,29.7,C47,C,"Marechal, Mr. Pierre"
841,0,3,male,20,0,0,SOTON/O2 3101287,7.925,,S,"Alhomaki, Mr. Ilmari Rudolf"
842,0,2,male,16,0,0,S.O./P.P. 3,10.5,,S,"Mudd, Mr. Thomas Charles"
843,1,1,female,30,0,0,113798,31,,C,"Serepeca, Miss. Augusta"
844,0,3,male,34.5,0,0,2683,6.4375,,C,"Lemberopolous, Mr. Peter L"
845,0,3,male,17,0,0,315090,8.6625,,S,"Culumovic, Mr. Jeso"
846,0,3,male,42,0,0,C.A. 5547,7.55,,S,"Abbing, Mr. Anthony"
847,0,3,male,,8,2,CA. 2343,69.55,,S,"Sage, Mr. Douglas Bullen"
848,0,3,male,35,0,0,349213,7.8958,,C,"Markoff, Mr. Marin"
849,0,2,male,28,0,1,248727,33,,S,"Harper, Rev. John"
850,1,1,female,,1,0,17453,89.1042,C92,C,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)"
851,0,3,male,4,4,2,347082,31.275,,S,"Andersson, Master. Sigvard Harald Elias"
852,0,3,male,74,0,0,347060,7.775,,S,"Svensson, Mr. Johan"
853,0,3,female,9,1,1,2678,15.2458,,C,"Boulos, Miss. Nourelain"
854,1,1,female,16,0,1,PC 17592,39.4,D28,S,"Lines, Miss. Mary Conover"
855,0,2,female,44,1,0,244252,26,,S,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)"
856,1,3,female,18,0,1,392091,9.35,,S,"Aks, Mrs. Sam (Leah Rosen)"
857,1,1,female,45,1,1,36928,164.8667,,S,"Wick, Mrs. George Dennick (Mary Hitchcock)"
858,1,1,male,51,0,0,113055,26.55,E17,S,"Daly, Mr. Peter Denis "
859,1,3,female,24,0,3,2666,19.2583,,C,"Baclini, Mrs. Solomon (Latifa Qurban)"
860,0,3,male,,0,0,2629,7.2292,,C,"Razi, Mr. Raihed"
861,0,3,male,41,2,0,350026,14.1083,,S,"Hansen, Mr. Claus Peter"
862,0,2,male,21,1,0,28134,11.5,,S,"Giles, Mr. Frederick Edward"
863,1,1,female,48,0,0,17466,25.9292,D17,S,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)"
864,0,3,female,,8,2,CA. 2343,69.55,,S,"Sage, Miss. Dorothy Edith ""Dolly"""
865,0,2,male,24,0,0,233866,13,,S,"Gill, Mr. John William"
866,1,2,female,42,0,0,236852,13,,S,"Bystrom, Mrs. (Karolina)"
867,1,2,female,27,1,0,SC/PARIS 2149,13.8583,,C,"Duran y More, Miss. Asuncion"
868,0,1,male,31,0,0,PC 17590,50.4958,A24,S,"Roebling, Mr. Washington Augustus II"
869,0,3,male,,0,0,345777,9.5,,S,"van Melkebeke, Mr. Philemon"
870,1,3,male,4,1,1,347742,11.1333,,S,"Johnson, Master. Harold Theodor"
871,0,3,male,26,0,0,349248,7.8958,,S,"Balkic, Mr. Cerin"
872,1,1,female,47,1,1,11751,52.5542,D35,S,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)"
873,0,1,male,33,0,0,695,5,B51 B53 B55,S,"Carlsson, Mr. Frans Olof"
874,0,3,male,47,0,0,345765,9,,S,"Vander Cruyssen, Mr. Victor"
875,1,2,female,28,1,0,P/PP 3381,24,,C,"Abelson, Mrs. Samuel (Hannah Wizosky)"
876,1,3,female,15,0,0,2667,7.225,,C,"Najib, Miss. Adele Kiamie ""Jane"""
877,0,3,male,20,0,0,7534,9.8458,,S,"Gustafsson, Mr. Alfred Ossian"
878,0,3,male,19,0,0,349212,7.8958,,S,"Petroff, Mr. Nedelio"
879,0,3,male,,0,0,349217,7.8958,,S,"Laleff, Mr. Kristo"
880,1,1,female,56,0,1,11767,83.1583,C50,C,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)"
881,1,2,female,25,0,1,230433,26,,S,"Shelley, Mrs. William (Imanita Parrish Hall)"
882,0,3,male,33,0,0,349257,7.8958,,S,"Markun, Mr. Johann"
883,0,3,female,22,0,0,7552,10.5167,,S,"Dahlberg, Miss. Gerda Ulrika"
884,0,2,male,28,0,0,C.A./SOTON 34068,10.5,,S,"Banfield, Mr. Frederick James"
885,0,3,male,25,0,0,SOTON/OQ 392076,7.05,,S,"Sutehall, Mr. Henry Jr"
886,0,3,female,39,0,5,382652,29.125,,Q,"Rice, Mrs. William (Margaret Norton)"
887,0,2,male,27,0,0,211536,13,,S,"Montvila, Rev. Juozas"
888,1,1,female,19,0,0,112053,30,B42,S,"Graham, Miss. Margaret Edith"
889,0,3,female,,1,2,W./C. 6607,23.45,,S,"Johnston, Miss. Catherine Helen ""Carrie"""
890,1,1,male,26,0,0,111369,30,C148,C,"Behr, Mr. Karl Howell"
891,0,3,male,32,0,0,370376,7.75,,Q,"Dooley, Mr. Patrick"
